ID_REF	GSM877126	GSM877127	GSM877128	GSM877129	GSM877130	GSM877131	GSM877132	GSM877133	GSM877134	GSM877135	GSM877136	GSM877137	GSM877138	GSM877139	GSM877140	GSM877141	GSM877142	GSM877143	GSM877144	GSM877145	GSM877146	GSM877147	GSM877148	GSM877149	GSM877150	GSM877151	GSM877152	GSM877153	GSM877154	GSM877155	GSM877156	GSM877157	GSM877158	GSM877159	GSM877160	GSM877161	GSM877162	GSM877163	GSM877164	GSM877165	GSM877166	GSM877167	GSM877168	GSM877169	GSM877170	GSM877171	GSM877173	GSM877174	GSM877175	GSM877176	GSM877177	GSM877178	GSM877179	GSM877180	GSM877181	GSM877182	GSM877183	GSM877184	GSM877185	GSM877186	GSM877187	GSM877188
1552288_at	3.297914094	3.921998392	3.49849489	3.253702188	3.222510181	3.204548841	3.38716349	3.337953542	3.387965867	2.978783816	3.181398048	2.972889287	2.985266099	3.152187993	3.270911007	3.008429068	3.682047687	3.608850473	3.495644776	3.228650967	3.660230407	3.572228607	3.397249857	3.247711133	3.470386686	3.589424648	3.500378806	3.458195494	3.689622862	4.047317424	5.179510067	3.962174899	3.50973243	5.139320804	3.124755352	3.254177254	4.72328653	3.091347531	3.320412554	3.678540756	3.184561701	3.709213498	4.081731063	3.24709519	3.284117391	3.189247121	3.07470147	3.051170032	3.491801798	3.118505208	3.675182853	3.137423376	3.290247562	4.626014729	4.238255912	3.345195088	3.962674693	3.328902359	3.16212365	3.513587869	5.354207683	3.304858947
1552289_a_at	4.153212118	5.008630753	3.475740118	4.094616564	3.844001405	4.515157186	4.157956842	4.266038	4.000070341	4.093961676	4.345868477	4.240298408	3.874511072	3.736100151	3.917633318	3.934658282	4.858883761	4.649580227	3.761972492	3.930869586	4.808723684	5.267488972	4.243338441	4.164276029	4.044546292	4.776379231	4.576972523	4.041078336	5.311166736	6.250676367	6.783216484	4.827307387	4.127267806	6.480749665	3.874511072	4.130032524	5.647087589	4.173022522	4.007217047	4.929716767	4.099147422	4.873113242	6.2617744	4.315507086	3.919517589	4.029279406	4.059803201	4.018753487	4.192631083	3.905339954	5.192682817	4.166531037	4.105195175	6.367802946	5.295228852	4.204194495	5.791953144	3.893747282	4.013803833	4.746134349	6.707733005	3.72843246
1552291_at	6.358203976	6.512021285	6.277524223	6.637174695	5.937284726	6.478783857	6.982043254	6.606404114	6.929849663	7.120599974	7.229672435	7.267790464	6.454517072	6.583067953	5.758221914	6.801072615	6.017645941	6.156487155	6.318844723	6.516728268	5.974756981	7.04100843	6.591195031	6.363536134	7.121271099	6.517258855	6.586648461	6.286218734	7.256639543	6.204343548	6.457773224	6.868406108	6.130595621	5.925876621	7.528515338	6.780141489	6.165667277	7.170104702	6.557658456	6.483295771	6.782486713	6.56128127	6.667689239	6.932371861	6.579966336	6.164231065	6.657973245	7.085517628	6.924439474	6.84623739	7.200036093	6.766288295	6.066382738	7.378983399	6.544719778	7.139479283	6.837741606	6.774202506	6.938447181	6.547886322	6.478782568	7.287389636
1552293_at	3.360942307	3.815528546	3.473501155	3.831070957	3.699798526	3.565284865	3.691660579	3.67268535	3.345598536	3.643331698	3.808910754	3.578814348	3.710725041	3.54191619	3.967651752	3.538986478	3.682609933	3.934427455	3.943688439	3.470613524	3.509397842	4.139372245	3.913698567	3.616590328	3.495082272	3.686773261	3.613677142	3.408295652	3.679323543	3.550560122	3.685389057	3.723454749	3.405594541	3.393623817	3.640123156	3.834099225	3.419837741	3.926651964	3.821611204	3.672756383	4.026074094	3.606268638	3.829321978	3.709225983	3.594937552	3.5997571	3.673007523	3.681409446	3.787885428	3.636346183	3.782937678	3.6752677	3.974859918	3.842039596	4.033539942	3.783754541	3.715310364	3.725464227	3.94585793	3.43759613	3.861786944	3.355003206
1552295_a_at	5.99912121	5.832777838	6.072805357	6.029996708	6.698944385	6.248181096	6.151492325	5.547308368	6.083409811	6.272350074	6.410769984	6.009597546	5.795149259	5.948296273	5.910424978	6.203642566	6.414124276	6.21066215	6.471992786	6.093547779	6.268934254	7.386227119	6.112914974	6.25120049	6.017068242	6.219439776	6.220145142	5.850710113	6.341478135	6.533296524	6.203080897	6.507686321	6.05452284	6.084734117	5.94773088	6.10201341	6.532695184	6.266067571	5.711229441	6.562077089	5.893129529	5.973336894	6.518476852	6.13738382	6.046764181	6.184117975	6.394045998	5.748097684	6.220880023	6.359423669	6.162549489	6.620558659	6.03021632	6.660155854	6.823194745	5.659348395	6.070689376	5.845306264	6.437023366	6.656196699	6.103900387	5.519538311
1552296_at	3.611584083	3.94478653	3.626741732	4.252454462	3.81671284	3.185292484	3.703978707	3.358245492	3.824119571	3.477440309	3.606651462	3.197233584	3.521044629	4.023092103	3.322983135	3.639994634	3.284987467	3.062096483	4.015571733	3.643731323	3.23768253	3.753285136	3.544507398	4.297838071	4.399186876	3.091956453	4.193561542	3.508002103	3.527599738	3.312683876	3.402977952	4.257680494	3.62106161	3.272746952	3.191545672	3.680161062	3.571021393	3.79351803	3.799305816	3.751599277	3.579155609	3.309401563	3.309237474	3.336718352	3.561547018	3.726099736	3.191545672	3.859142987	3.271155599	3.84826747	3.352635543	3.474192842	3.797459871	3.569047119	3.791558329	3.775721845	3.371922668	3.645357218	2.879656517	4.12828691	3.303728105	3.580569428
1552299_at	4.041371625	4.022736384	5.108467599	4.464719427	4.554682062	3.594747789	3.798048693	3.750972974	4.492605421	3.844486643	4.264002332	5.069211556	4.4993899	5.76252001	3.973224281	3.483431826	3.340790152	3.907277726	2.615835366	3.741365505	4.123544058	3.054126614	4.34793439	3.63306157	3.997365034	3.741219514	4.307179766	3.517759239	4.500660315	3.324034281	3.898387787	4.000831939	3.381222377	4.054589231	4.682082093	3.366361456	3.960177128	4.653322891	3.406837958	3.558263747	4.30709007	3.955562187	3.703156814	4.46241838	3.206093209	4.526707859	3.966575306	3.95364346	4.791710155	4.205404677	4.24595361	4.651949938	3.943312613	3.78475277	4.461644822	3.55240135	3.994623763	4.022512671	3.86277938	4.276057018	5.546507979	5.119526697
1552301_a_at	3.673283899	3.668590312	3.723708285	3.599279144	3.869679442	3.758552968	4.037611901	3.918904835	3.596241101	3.932749167	3.714955942	3.848721101	3.739695766	3.552621528	3.748265363	3.797967498	4.646120254	3.937502973	4.031610184	3.671511731	3.777264754	4.197996025	3.885082336	3.665945892	3.853895943	3.625347086	3.531949597	3.404675367	3.840616643	4.255485587	3.951989003	3.754343081	4.444277829	3.523069716	3.796014194	3.818378061	3.900063636	3.691576868	3.453471133	4.031426039	3.76248507	3.726722554	3.93693778	3.809043085	3.527895467	3.843899227	3.792052279	3.607493833	3.731795985	4.130198135	3.777817986	3.732586141	4.328039761	3.709501636	4.231609967	3.941509456	4.007310212	3.781904379	3.564181615	3.348159942	3.68559992	3.839468162
1552302_at	4.436077873	3.242580941	3.474228553	3.869151672	3.784364538	4.872510075	3.764489368	3.482589103	3.622290312	3.187854932	3.193670686	2.958438719	3.846147269	3.151346464	3.584840449	3.380606455	4.305097375	3.400423651	3.512498552	3.701633308	3.102074872	3.393657997	3.421029662	3.471898262	3.471428005	3.810947157	3.371961103	5.12764055	4.10242172	3.929299542	3.725568045	3.415168267	3.585553719	3.842539152	3.378589898	2.92462105	4.027503783	3.202599713	3.092026332	3.659607956	3.347974914	3.506288856	3.644994101	3.490638043	3.855660623	4.135201918	4.391865426	3.8740969	3.379069536	3.664951142	3.120945259	3.812050965	4.037431746	3.529515362	3.33037661	3.404827722	3.77769822	3.451450754	3.7691419	4.191945704	3.449233188	3.289486841
1552303_a_at	5.600092515	4.561605546	4.794111226	5.249092686	5.067181588	5.622794565	5.003834432	4.495303144	4.606196307	4.6749806	4.274899289	4.753759754	4.847778983	4.532530138	4.874852225	4.792862322	5.246407822	5.058093396	4.619798477	4.96560271	4.759842882	5.338675639	4.842053407	4.264074562	4.890003573	5.049639032	4.989838449	6.125880737	4.945186003	5.126586539	4.912494145	4.551153141	5.191965608	4.84291105	5.075762002	4.927911794	5.313253108	4.621233006	4.829882665	4.853252412	4.262753076	5.127135589	5.021013521	4.545152405	4.830663398	5.029935843	4.763271555	4.814492587	4.59826609	4.881332052	4.556920951	4.896048995	4.982015069	4.687016118	4.849363129	4.911001845	5.024760267	4.698297011	4.793562837	5.671220853	4.569265217	4.463992289
1552304_at	3.365763715	3.347427679	3.983270588	3.476389991	3.847736973	3.233984299	3.481574633	3.960100054	3.970518931	3.789206425	4.495480368	3.884752044	3.60612351	3.330446974	3.72372957	3.416063841	3.113009814	3.815243258	4.844062936	3.62088897	3.548700086	5.770254495	3.192995887	3.60381083	3.494405813	3.241098583	3.55915736	4.05429823	3.381222377	3.497206611	3.517514513	3.629535412	3.107462965	3.612599708	3.87329105	2.969100132	3.1080802	3.300765761	3.957177798	3.089436814	3.739354123	3.161473385	3.554636172	3.38001069	3.291489747	3.988697876	3.358451504	3.381804047	3.334493708	3.03647545	3.518397387	3.126583227	3.311029944	3.80258751	3.258082112	3.49010451	3.70168833	3.517974027	3.894624361	5.728192167	3.563590357	3.418802852
1552306_at	3.694957407	4.554358406	3.569707905	4.121508457	3.8268349	3.111212172	3.778713685	3.553085405	3.929499644	4.626874744	4.827619651	3.99756568	3.906095438	4.041187165	4.193561542	3.995382985	3.285437425	4.435909709	4.600681508	3.612149442	3.96540637	7.264524478	3.785540425	4.117919342	3.660104722	3.493729556	4.607722244	4.263750055	3.741746241	3.322826704	3.665043173	3.76965993	3.230215262	4.652967239	4.333355894	3.793831012	3.380074207	3.336308287	5.33055156	3.602834059	4.007983863	3.684106352	4.119816775	3.983234284	3.659964791	5.079232373	4.366774009	3.875275087	4.323483278	3.52918715	3.73340753	3.433944724	3.745254528	4.901132078	2.756808534	4.095131724	3.731657145	3.859917427	4.722994077	5.733181025	3.70530712	4.314699691
1552307_a_at	4.147890675	5.184107431	4.485296971	4.874660922	4.752643268	4.528395813	4.408528432	4.974024977	4.33650804	4.710428234	4.82725741	4.39375981	5.231590522	5.177805629	5.282852869	3.965278194	5.545504993	5.187292257	4.905424215	4.55037817	5.355063971	5.433210739	4.601141045	4.257964323	4.536420859	4.658649264	5.01924586	4.785132358	4.850404751	4.778227244	3.945705465	4.921458805	4.631748946	4.478837899	4.518856591	5.823445875	5.183107572	4.428996485	5.055925484	5.008231306	5.247892922	4.668921585	4.467200843	4.394445059	4.738915838	4.914607502	4.644176947	4.647606486	4.519137447	4.734653959	4.751195644	4.329117629	4.508349711	4.896879823	4.38924029	5.248521962	5.133937615	4.725472074	4.903574896	4.572380247	5.170011915	4.97410108
1552309_a_at	6.677283781	6.437990949	6.106335787	7.151662789	9.499552595	7.953176103	9.316978035	6.475242164	7.738391553	5.374053499	4.6111718	7.510278862	6.752280347	6.926821657	6.429695444	8.58498164	11.48042764	7.968990565	6.465832421	8.830704377	7.932183515	6.341450258	7.288472507	6.897650042	5.458103932	8.233357014	7.382244288	8.733696444	7.562166606	8.335521102	8.517333363	5.258744795	9.933598095	8.690813656	5.133015718	4.968684565	9.105674832	7.968804604	5.254117947	8.781798425	6.395221389	8.528110369	8.050966476	5.9631085	8.493707071	5.262811087	9.161768983	6.550674765	6.359664688	8.871771707	6.514470202	5.788012981	10.44458261	7.706096361	9.253533261	9.042668691	6.781681119	7.263982257	9.764016928	5.153274284	7.655650487	6.543610509
1552310_at	7.389490704	7.473516845	7.727794229	7.269925729	7.383327581	6.476017875	7.129632908	8.121435243	7.606030212	8.681492905	7.792959215	7.863828204	7.074699607	7.642176787	7.245107871	7.452314902	7.186810729	6.911465695	7.107194092	6.457070005	7.116167752	7.391592919	7.183626061	7.337637879	7.402169109	6.992563662	7.25469814	8.054274357	6.69618944	6.879647537	6.778326945	7.207814771	6.97026547	7.231644809	7.508548644	7.153527596	7.571375109	6.046968257	6.676326428	6.982461845	7.526979103	6.729276281	7.666234708	7.576529786	6.866203923	7.663095696	7.889915366	7.352328521	7.348952272	6.892786475	7.332333654	7.054790018	7.543220595	7.65611731	6.636791654	6.944911412	7.302789443	6.588862096	6.972122613	8.103813715	7.779206482	6.680356743
1552311_a_at	6.392348533	6.320016578	6.544687656	6.503508654	6.480793726	6.468922209	6.547705445	6.474119034	6.539441817	6.160629662	6.527170376	6.296085429	6.3885258	6.49375664	6.559432777	6.29320279	6.58110396	6.453597621	6.574594571	6.667274086	6.302398381	6.420134838	6.483530715	6.442438186	6.556331257	6.420997856	6.473385273	6.757893736	6.430882261	6.263450143	6.504332815	6.573105447	6.339414026	6.442788431	6.539010441	6.715457087	6.495417632	6.465990354	6.589490648	6.373244368	6.569736938	6.560245144	6.537550499	6.479856714	6.194038582	6.19131283	6.309954185	6.415659579	6.471253813	6.580719736	6.56847379	6.395745085	6.571351418	6.596095943	6.188968986	6.650956698	6.43519601	6.259168374	6.332635798	6.300773917	6.634647152	6.560261689
1552312_a_at	4.974413452	4.878406317	5.133015114	4.115596632	4.27082559	4.940538784	4.314322988	5.006744221	4.198249911	4.735717143	4.475769966	4.211561333	5.289867086	4.468700935	4.743974003	4.435224298	4.607938238	4.582148285	5.756945231	4.530355112	4.334351122	5.316781189	4.806078553	4.947943317	4.439440275	4.702504326	4.629865138	4.989367134	4.703704576	4.615943005	4.600900281	3.864789784	4.122943752	5.229475542	4.715633111	4.242704341	5.151623551	4.001697527	5.348599685	4.86644611	4.48658882	4.414122711	4.42026906	4.5524384	5.143754559	4.563069773	4.565938174	4.347291348	4.778757557	4.932585508	4.651573821	4.977243785	4.16924446	4.338547597	4.21478649	4.250800294	4.303223863	4.758486674	4.488936836	4.885181012	4.470117658	4.262046081
1552314_a_at	3.09168763	4.166229623	3.815550831	3.501672155	3.959420965	3.593373972	3.522534541	2.902673775	2.997469248	3.347745162	3.567056417	2.995237703	3.997145638	3.387109376	3.415865688	3.251420681	3.041612672	3.284785853	4.663085448	2.996478984	3.352614508	3.647657374	3.304998102	3.024595131	3.401865635	3.543565455	3.644221446	3.378081084	3.206268947	3.65858013	3.297355477	3.354433587	3.291132378	3.516522568	3.420334616	3.112188591	3.490885153	3.131950981	3.490795104	3.445451884	3.068603367	3.169475445	3.243480086	3.358209163	3.180277928	3.280944132	3.122035375	3.151119511	3.162627337	3.18719074	3.474382226	3.263001022	3.274412596	3.782369707	3.660107394	3.801159569	3.597004995	3.01906727	3.048792327	3.998196657	3.354513731	3.005008938
1552315_at	5.011316298	4.94141183	5.068453671	5.961524013	4.982035393	5.84934465	5.563430198	4.757877349	5.135732273	5.265338362	4.531111562	5.307680425	5.436685507	5.280671345	6.471573113	5.414803411	7.32945597	5.175073116	5.388823888	5.19394468	5.633378294	5.785908363	5.401067853	4.56656418	4.791409998	5.804738081	5.633141808	5.950508701	4.984250625	5.7063506	5.118174959	4.899536384	6.042955553	5.578472802	5.163036478	5.18026398	5.643013191	5.152434961	5.175547645	5.755764614	5.368359273	5.334048318	5.540252118	5.208188896	5.017632662	5.039709576	6.001986583	5.165570367	5.368442138	5.396386618	4.815796773	5.679439175	5.658317319	5.652958131	5.23731786	5.128781832	5.614711317	5.187266126	5.25827351	4.530722574	5.200437832	4.934728678
1552316_a_at	5.587809174	5.313062264	5.1836681	6.462919338	5.458116966	6.815026884	5.712554965	4.549340084	5.129190169	5.747703632	4.471825558	5.226288323	5.855218692	4.942914831	6.445063591	6.076170106	8.590437794	6.161377273	5.363267523	5.443025891	6.265963124	6.085467285	5.620004541	4.861202363	4.307675722	6.835339314	5.684384177	6.284557986	5.820369643	6.451240578	5.390093585	4.721566644	6.81769237	6.270268756	4.760711087	4.687955025	6.742119943	4.904479545	4.646508168	6.019330921	4.889380124	5.630348006	6.067446489	5.37077262	5.185446575	4.871389721	6.539276485	4.753688263	5.020282631	5.559775308	4.115435914	5.670781576	6.956444515	5.758718858	5.793454442	5.757859117	5.737970777	5.683473346	5.916660436	3.795665796	5.93784663	5.218959498
1552318_at	3.645857543	3.725307522	4.032234278	4.435370561	3.92416963	4.85148866	4.03571173	3.826501268	4.018903113	3.816787345	3.660296538	3.84425526	4.083632966	4.205217109	4.353138648	4.328870943	6.818409968	4.299254485	3.778185039	3.721320975	4.082614925	3.895129488	3.869882153	3.644840937	3.652000269	4.869620594	4.690576743	4.405773853	3.837499432	4.732117823	3.716966644	3.77254108	5.3596453	4.267146411	3.785535152	3.470678971	3.950054081	3.952250706	3.985025285	4.097657633	3.642979373	3.945010837	4.428546735	3.686366181	4.118959853	3.634823455	4.843227943	3.676984363	3.79286314	3.899665186	3.679281658	4.570582817	4.354333221	4.188955686	4.115114983	4.02330294	3.989955638	4.136286357	4.532308771	3.400726983	4.09213443	3.849465535
1552319_a_at	3.717831141	3.754374108	3.528889592	6.363931238	3.57467928	4.721387192	3.86368781	4.548010646	4.968543788	3.719635196	3.677145965	3.716547873	3.239257506	3.419837741	3.70793839	3.466921991	3.39862367	3.529106572	3.797626287	3.287139386	3.628795674	4.234349142	3.603641384	4.389539706	3.318199255	3.494829079	3.460578186	3.329386519	3.533973298	3.697447578	3.637425606	3.691677589	4.268012341	4.16042729	3.162627337	4.182191786	3.648766539	3.480716262	5.685425162	3.728336909	4.024034615	3.640718418	3.737256413	3.618682712	4.132446946	3.535332149	3.49366515	3.645061123	3.479693398	3.944528132	3.318199255	5.596276424	3.389140143	3.666382551	3.905370245	3.281094772	3.934342685	4.488954576	3.230317805	3.547919853	3.578175522	3.21564887
1552320_a_at	2.837792993	2.529380067	2.799676084	2.740024416	2.709668806	2.639271687	2.837300905	2.963376146	2.79983952	2.852225612	2.667059212	2.551187756	2.709975073	2.810602402	2.750932704	2.69202427	2.779074457	2.916168378	2.773550976	2.791339209	3.052432477	2.742437328	2.718781462	2.5501756	2.686427075	2.8713074	2.849938057	2.679122825	2.772102999	2.800510184	2.533754221	2.594241553	2.773151028	2.611062598	2.714221517	2.667416812	2.608861065	2.731624195	2.722112925	2.655799856	2.68711117	2.784854774	2.933455262	2.761335438	2.669234624	2.571585663	2.789025723	2.64281305	2.905314927	2.847228104	2.763620238	2.77831259	2.819021159	2.713190806	2.829458973	2.676406851	3.119115469	2.760318861	2.750411369	2.557065258	2.564372194	2.722409515
1552321_a_at	2.649811196	2.67618844	2.822543879	2.785968639	2.757190847	2.966616255	3.04707127	2.942598222	3.205522986	2.69223048	2.633946263	2.869042853	2.862485018	2.981352061	2.976766159	2.684583547	3.162307618	2.763012285	2.947290247	3.057409327	2.64630421	2.773344591	2.83974754	2.641434602	2.720490083	2.617619695	2.782510737	2.876796863	2.777280416	2.757148677	2.482022528	2.944036201	2.78342138	2.63015	2.845013891	2.789647361	2.608758356	2.858843473	2.665712344	2.672047154	2.75252491	2.777312671	2.81157949	2.632993817	2.842691259	2.668703716	2.910079369	2.777332195	2.68579983	2.945437962	2.639767788	2.786460735	3.007314441	2.899866543	2.729861342	2.77640107	2.887353753	2.642712749	2.867839681	2.691787668	2.805265918	2.820541154
1552322_at	2.735217709	2.536294942	2.724221843	2.906118645	2.872971782	2.763085584	2.895041049	2.939777747	2.999263689	2.804443699	2.979363705	2.608042371	2.587894577	2.558238059	2.860757549	2.932413883	2.681671936	2.442309028	2.971041718	2.715149035	2.911934991	3.275117307	2.710465116	2.62256912	2.968524692	2.73236818	2.713820233	2.625894504	2.801942347	2.716563959	2.721034219	3.003717894	2.855181001	2.791787679	2.899048796	2.815380158	2.567961119	2.973517393	2.583960596	2.806066412	2.790110229	3.070243956	3.095284198	3.03869908	2.624785676	2.787958062	2.795196924	2.752421083	2.687253652	2.615835046	2.745518757	2.680565311	2.885932536	2.912129965	2.693681208	2.95906181	2.808600719	2.970252046	2.935432932	2.993609915	2.59333819	2.667303583
1552323_s_at	3.877659332	3.00051026	3.502098007	3.884647308	4.040461703	3.271150338	4.520935856	3.168481999	3.808783228	3.797558852	4.071326986	4.248722776	3.025050358	3.480500977	3.340828219	3.861859788	4.106309531	3.846416321	3.899325346	4.367072183	3.888539946	5.38902275	3.576163944	3.833906536	3.91334874	3.858768228	3.66674123	3.189762421	3.481119634	3.338541767	3.440050529	4.328974935	3.882448496	4.395908254	3.287008806	3.724624624	3.645051007	4.087789943	3.276569024	3.531305738	4.116816876	3.76260514	4.01449655	3.928402581	3.609803467	3.259945932	4.593117657	3.489194035	3.533276253	3.503757779	3.911642429	3.500265774	3.746758319	3.801965228	3.824508434	4.69985938	3.220289226	4.816214872	3.254583433	4.203750619	3.56269195	3.910237369
